,hits_available,start_time,reward,description,title,keywords,requester_id,time_alloted,tasktype,ageminutes,leftminutes,location,totalapproved,approvalrate,master,hitGroupsAvailableUI,hitsArrived,hitsAvailableUI,hitsCompleted,rewardsArrived,rewardsCompleted,percHitsCompleted,percHitsPosted,diffHits,diffHitsUI,diffGroups,diffGroupsUI,diffRewards
11,0.3564985587747156,0.0,0.04359968966633076,0.06697653532130379,0.10238474415380186,0.09443919616790922,0.02110793950105562,0.07440803091646958,0.030452286294728577,0.11972849737716697,0.05935919674779314,0.01754133050686264,0.00950446357440847,0.0,0.003999530997453947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.7750389286382586,0.0,0.007617412757981137,0.028496107510834773,0.016974506096238795,0.012298282934847703,0.017379917275059345,0.018972638075367906,0.018253613922153678,0.08078507427882274,0.011672536740666803,0.0026043257284295907,0.0009970837356430898,0.0,0.008909572305695753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.5471382842701407,0.0,0.02004125230711527,0.030104245748527787,0.05581303936104641,0.10065254186116937,0.015316013869508009,0.015436091788324198,0.002514784847727275,0.07658714400345891,0.07731574857086523,0.012677067430073574,0.028104525202949034,0.0,0.018299260739094117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.11856038943810766,0.0,0.021806008476665167,0.050328420829315004,0.07166231980640363,0.029226141209275497,0.07917447385054274,0.029054056199653514,0.01116115205398495,0.5458524598476064,0.034023036626051974,0.004425121964677343,0.004350165147529796,0.0,0.00037625455018603634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.4750296193313991,0.0005857416378660148,0.019222150111698734,0.09253603395093737,0.022773534434924993,0.021176477660935226,0.01579692188565652,0.10233649854264586,0.025993739954596817,0.17715316419274132,0.029996983125060807,0.0011881451688467075,0.006066436700901754,0.0,0.000728595041810918,0.001312398481990785,0.0004884541225978522,0.0005734232030789785,0.0007697189582482753,0.0007762627050787718,0.0012737424516190807,0.0008447695163202765,0.0005189372790391694,0.0006501117349622955,0.0006255773512704424,0.000638705508409373,0.00039615919151809754,0.0005476977558446849
16,0.3505227642490663,0.0019754052339549847,0.0387918545759581,0.04677485725035555,0.10090641552682411,0.08950639924999364,0.02546787522556179,0.034953413187431816,0.013604346975108563,0.19244924001450653,0.04882023620364631,0.008109574867022074,0.02390763112968556,0.0,0.002104558074122367,0.0016256674152593411,0.0012096641396656315,0.0021542074276109683,0.0017178593159830754,0.0013654132913648038,0.002584369636403636,0.0016365112076949329,0.002125200694377474,0.0016984815794845833,0.002299084617110132,0.0010097676420389467,0.0011443647171720753,0.0015348365525968556
17,0.232744663893704,0.0023770900423458765,0.03460264025718226,0.06786234479747413,0.04587365489147989,0.09287765209763026,0.04463762321469547,0.06291259264088574,0.031174467109707334,0.15878960744049495,0.15225275108795025,0.004532685934826771,0.01333225105868626,0.0,0.0013635329237740778,0.0059879404695476245,0.005464096561706727,0.002837188948505453,0.005202000758695642,0.0035234175514257493,0.0028924525261867368,0.005337487897921388,0.004179516496392327,0.004220334794744604,0.001891001635779849,0.004691709209120563,0.006306500920546017,0.0021327948385900723
18,0.22369937349734717,0.005828696474554077,0.02273312070440118,0.10547924215458289,0.12256382312066821,0.11890233071232198,0.03078597771443513,0.030543812038100894,0.0066964578367611815,0.09155390264655822,0.1395328457195128,0.003963618604397678,0.013036235879677944,0.0,0.0017424499779463728,0.007237391293588747,0.00466870257109929,0.007210871899067447,0.00607558797178778,0.007202508490747677,0.00898625678202246,0.005427858571657922,0.003368848982807092,0.006035037249164778,0.004342639371598104,0.004870483935219311,0.00828365974260698,0.009228266057366645
19,0.42485382693302326,0.004891352105350347,0.020807541872137493,0.04001948211517654,0.034457188010386795,0.030268500306682277,0.04409736796976234,0.007891051302660768,0.01931127747200424,0.17720717414502185,0.019754161685241994,0.0032131768353116574,0.09140337052606089,0.0,0.04142374733936134,0.0028829070572584563,0.001270034852350013,0.0055747027539371045,0.007340101033266766,0.0021969060101319693,0.0017490085075630045,0.003387061838348196,0.002191394772794826,0.0003595588773634469,0.004297630571178437,0.006474576293119644,0.0019945412623613816,0.000682357552144911
20,0.11949481727419718,0.003537614439597188,0.07559840344050903,0.027550494949933464,0.06950013924085877,0.07391178644439983,0.13184959393640866,0.013919932992791446,0.016168263130022606,0.3286359962605935,0.08147860590497773,0.0036305612353007494,0.011749803667557028,0.0,0.0015761864587185703,0.0028438901844663788,0.0038772065933718723,0.00026482520301841106,0.002258700195239181,0.0024840197360309333,0.009366698397669286,0.0005516145883248057,0.0030961335146897835,0.0012263366991835014,0.002198346300532343,0.004808363301838117,0.004255237323190617,0.00416642858657884
21,0.31951564101323493,0.0020189510699995484,0.028781952611055286,0.04174828563164208,0.07509878962071809,0.06450205573655149,0.026551000709209904,0.04856832692196587,0.030333826758910096,0.19747843831691678,0.09837557983747891,0.008827365302191768,0.02130525218665677,0.0,0.002288065920182509,0.0032528716691713573,0.002897650346042199,0.0018288820215672105,0.0030573343345357902,0.00231469658376421,0.004059981040565762,0.0020114273472166535,0.0019572643709970285,0.0023799711590585127,0.003589984857498798,0.002830467140750991,0.0017519585075342424,0.0026739789845833355
22,0.21775199479878393,0.0020956545078228877,0.01208820485086533,0.22270341782476447,0.1888893994058108,0.15511353221407104,0.020422551529070184,0.01787070977687464,0.008578583218302025,0.05597361162740957,0.07348425135006192,0.0009111412814570925,0.0012850498092827338,0.0,0.001104407579515652,0.0008132428118970018,0.0009372378789268768,0.0011887036299149955,0.0016901105368665923,0.0006073897208168662,0.0009742540887816161,0.004727049255198763,0.0011467326797713869,0.0018051717904725418,0.0016813685890954885,0.001261605948948882,0.0017942626720784851,0.0031003606231384128
23,0.37012288987454695,0.0018578345525198413,0.026108487677679752,0.05825969248724119,0.2015323026305611,0.061625544538464895,0.047128097669203166,0.031156303038109755,0.009367857151854278,0.08570960087820756,0.0452277194090292,0.004603679652326145,0.03978547054527803,0.0,0.0009441177023499697,0.0015642227561408267,0.0018076181286685877,0.0006108432115321913,0.0010541958896039772,0.0011114655866101405,0.001108390987139991,0.001388321991698073,0.0011553831634784205,0.0009328034056192602,0.0012213152899847486,0.0019212128097468887,0.0015713024949789683,0.0011233264774258283
24,0.1870828552177041,0.0006542134539370207,0.027918797662003666,0.020183275652550795,0.037119522969741796,0.016049817046787408,0.02051183471807115,0.05206721529075662,0.014861121357898745,0.5174164081772064,0.05545772488256232,0.003380449488060586,0.026420813186595293,0.0,0.0007536071412492859,0.0011834966008921024,0.0009872398749391593,0.0020342279708186416,0.0008132730020109378,0.0008460881100878026,0.0013797972344839445,0.0005989804161942753,0.003852124773986158,0.0005801178186901721,0.0014900065521285266,0.0016104483824769993,0.0026560378774018434,0.0020905051407645405
25,0.2638336121881174,0.0018651132257586293,0.03895767461830251,0.047426670172399224,0.042533808230324814,0.0636006117644037,0.08658568338721886,0.036183125699294806,0.011566301547837322,0.07764043390251038,0.2718392803641847,0.005958873453328434,0.020619669728417122,0.0,0.0006545980690858748,0.0027395450412657425,0.001227668237848672,0.002215222775173067,0.0018359524906962205,0.0024574239320828005,0.0016680907864337067,0.0020921197419800056,0.00291264997223792,0.0043298707362335745,0.002760565883395354,0.0017254085068361708,0.0019514607557724758,0.0028185647888604396
26,0.37069955717735614,0.0015322333704742295,0.06070764166906281,0.019164289143763204,0.07490865815971895,0.02852600418374144,0.04741855928774046,0.09411999602203829,0.012389010379426383,0.12283908492700096,0.07295565886124855,0.0035989474824631175,0.06243648183970464,0.0,0.0012128876469138477,0.0022144069766093654,0.0030279186614425063,0.0014046078308249277,0.0017490396811946829,0.002249459234156284,0.002264490176247844,0.0023508389290764035,0.0019257608367126073,0.0022230084281303765,0.0021956703496264552,0.0015503275384183184,0.0028180451967230267,0.0015174160101841436
27,0.6488707148216893,0.003502026268821777,0.016852719156209176,0.02280873483054916,0.04209293152908291,0.04606683291762473,0.03298985326428241,0.0088363413469845,0.0042976204777033025,0.05215789955798237,0.06950652172473248,0.0021411491829508287,0.00851268731811206,0.0,0.002921114981488681,0.0018122078630627015,0.004082181668503768,0.0027679593857806288,0.0034200961958925414,0.0015872123562674083,0.00230141071022452,0.005400438277375734,0.0016945070539231572,0.0019742363328341225,0.0017369054972933846,0.003048091641801433,0.004688657364074779,0.003928948274751814
28,0.16234256218647125,0.0004142544871259727,0.043982157242287406,0.03881919633954168,0.04840289426876108,0.05515299032423781,0.035558573126987986,0.0446661093248738,0.030455927263292704,0.3622668965421042,0.06943130565444655,0.006105678795980656,0.05273402466427962,0.0,0.00024569850536018066,0.0030575489259571224,0.00033588722351892244,0.0029593080743175247,0.00031597298665178987,0.009733361370212319,0.007548377916624476,0.0006735659518972396,0.008729159535792001,0.0070446353290392495,0.0005454568860466826,0.003108045965193143,0.004994245258898357,0.0003761658501003943
29,0.34305722055262267,0.0007857255513843181,0.040069357234819566,0.10667568435701537,0.09588364581833714,0.026491589667943054,0.12346762171109155,0.003982476611437828,0.033690932979162695,0.14068929652579004,0.03324883259424147,0.0011640058174613793,0.007773562788828624,0.0,0.012750758981098523,0.004220981177032261,0.0008200872316736123,0.0015858019955325789,0.00014170403251733093,0.0032828855144671765,0.006756656435122451,0.000513688049746269,0.0037572131093565092,0.0005732554391046825,0.0044718447656414756,0.0021415639480825985,0.0003470826977952676,0.001656524412693585
30,0.2796318987810653,0.0010832176417134177,0.055955596373388136,0.06416754847671606,0.05244696330100283,0.05976974714850972,0.07499164126686833,0.039563358558694174,0.028553114711055563,0.03777720530242182,0.24620210811833976,0.007537560519544219,0.0002546437506249459,0.0,0.02244245337590405,0.0017853535404927282,0.0014257401302264305,0.0018888629844563015,0.0018774882415670783,0.001315326799699853,0.0018158347028723832,0.0015849118676088466,0.004099951714625437,0.00539052664061055,0.0023516302897528454,0.0016044970054724782,0.0011981656211867758,0.0032846531355798796
31,0.3252502621872943,0.0036518234447613872,0.05163238878703788,0.06664242096385806,0.03810174291617887,0.04674228330841034,0.02683095604738925,0.0514101724584379,0.03286801739357621,0.26518455658457635,0.04621427209930915,0.0013212393571721789,0.001196982782610132,0.0,0.0011161729161825635,0.0047179219357804504,0.0022354462025942733,0.0029835166343803806,0.004034865019923323,0.003875825720904141,0.002167390826893394,0.0033558292963201063,0.0018627384884510206,0.003054933816010693,0.004530590424260407,0.003541551941001951,0.0032463352292885638,0.0022297632173969373
32,0.2852923661948459,0.013603424386244012,0.003949024479452417,0.20062951478480268,0.1327226658371363,0.03874416276642637,0.019223375467108825,0.0060017833443273385,0.004368666224565999,0.11776446751998813,0.053513511102755026,0.0007898364453903568,0.013636336174778092,0.0,0.002603817079951843,0.006761565461473964,0.011221286182523651,0.01729909093326383,0.0077655682297253946,0.007870411057160125,0.012457502206897968,0.010395922809988887,0.010555667877404697,0.0050350664077935215,0.004534866521934017,0.004916226730531226,0.0058238608277998045,0.0025200129457295193
33,0.1818313450672711,0.0017137945899486004,0.05605527970971372,0.057147262542215,0.07100198185283375,0.06933526165501505,0.07121783711654152,0.075210761937388,0.07109588086986832,0.18483855769812357,0.06870883482842659,0.0019074207058744207,0.0013294450068329963,0.0,0.05529333578898536,0.00240874778560047,0.003734095184017186,0.0027861812532463696,0.002309618045474604,0.0022032333195943898,0.0030850349427390023,0.002587652910551495,0.0027167441172070623,0.001621093824443464,0.0024076697106337947,0.0021814263472588924,0.002044732580886224,0.003226770609308978
34,0.14793432789688626,0.010684086821517936,0.007288150554114577,0.03586069246442521,0.03370291971144491,0.13260176572185564,0.0802582259640861,0.01027692016937706,0.017290264271780934,0.2648430449398887,0.07150048764828107,0.006573695040324235,0.027165671068666093,0.0,0.001050959425934754,0.017219451560516585,0.0039041640271666052,0.029261821974723864,0.008920790547555875,0.01804182156051879,0.015931940351604883,0.006170656857857143,0.01219247686050925,0.006102696499944342,0.01789708274240649,0.008421217660995075,0.0025059732475934383,0.006398694410024207
35,0.48822248552194175,0.005839087106624945,0.07185677564986226,0.03767697772685788,0.03897364599772863,0.04443711628939826,0.03459060161647264,0.07748835973757416,0.02206112112424081,0.06268663449046384,0.046767636077860664,0.009167560315586526,0.006875332605471692,0.0,0.01187977286198366,0.003688245635701769,0.0034273577188672836,0.0025274017203361244,0.003427419037375498,0.0035106687135020532,0.0034936539597282355,0.0025114996864078376,0.002883513730069731,0.0032525130560447533,0.0034251848678992173,0.004359368343482633,0.003095798184245638,0.0018742682242718816
36,0.40224820982030957,0.0013711988330967382,0.048292764857622385,0.04100597995200889,0.04148669416221917,0.06693343614119422,0.09267579004362105,0.11537927135993437,0.009528108904568988,0.06904570757947413,0.02856542281865199,0.005522232921360868,0.015962037469358304,0.0,0.03149201418223091,0.0027246163982764804,0.0015484981566819592,0.0030159275407196625,0.0019658989581147236,0.0019043022602246223,0.0017150057099886277,0.002196083901789334,0.0027519573347847904,0.0021260402562855636,0.0015333806277683737,0.0035957159918101633,0.002206519565703941,0.003207184252200393
37,0.3101681387190409,0.002455672938958246,0.039793413421022834,0.032239028213800244,0.05020252957552855,0.0358275421445306,0.06011475462478484,0.04139570164028863,0.1376557212779888,0.12100847004297095,0.09663145150392939,0.007426947181645045,0.008192135996106393,0.0,0.004426824719882138,0.0029640445860547866,0.0036976688804681804,0.004436589260469005,0.004582312521496987,0.004307657199105115,0.0024114265399154244,0.00502430010983592,0.0033656869280817487,0.003819783709672641,0.005159145730516683,0.00417614736148204,0.003052686068916611,0.005464219103507153
38,0.24082006898984448,0.004394355449437548,0.06479133389261012,0.05539024505403766,0.05489438292768176,0.057037797219070735,0.10988921117372952,0.05052226184901799,0.05163706568498777,0.16445349766747014,0.06975114057662694,0.007370844501835197,0.01823119191363543,0.0,0.003207997460492355,0.004451127246227221,0.0024235431065881994,0.003851215692650659,0.0038440088430355744,0.0037275172785165493,0.0035733551949890907,0.004050376707568762,0.0030617598157693156,0.003546004207754105,0.0036279382597018866,0.0042836200542597245,0.0034978651969492353,0.0036702740355120463
39,0.32227177349590513,0.004334194404774074,0.009541066746638314,0.21594063545187545,0.018702089226502273,0.035784193470434995,0.07496019296845575,0.01628102221478537,0.05279830986425508,0.06873300341688798,0.1046304013835119,0.002785916845904255,0.003984123176922911,0.0,0.002601001365052308,0.008036682810417665,0.0023129504115184042,0.005092543150790967,0.006280750991785228,0.007527005730508201,0.0035691419014185198,0.002492925347433629,0.002504697217818206,0.010755401088846142,0.00356071155180302,0.005676295877796672,0.004823475562319652,0.004019494325638006
40,0.4886416309368956,0.0090379549369268,0.02489923916634608,0.027359731982386472,0.02150458917260891,0.02965978139182174,0.05588104479075905,0.01592466335104574,0.014629923605229068,0.09667094393688253,0.03571727678179076,0.0030279763614487,0.0057780892613484465,0.0,0.00041161005999809154,0.019901965915499253,0.01614581149886203,0.01365665094535432,0.005003356056263658,0.013369595975681508,0.012746274442084995,0.016289354177192728,0.010166880495212393,0.009051505066220114,0.01543658345197978,0.014196455000314238,0.01495689337334681,0.009934217866499954
41,0.1743612809046176,0.0052779480041186145,0.03382107928856351,0.057379218759666166,0.1910073742506354,0.06689384618192935,0.16948902121946965,0.025342784727251898,0.0328550512016579,0.12219492198850258,0.06067664356575531,0.00604994446313214,0.0028801689780789718,0.0,0.00019423861808810945,0.004787479125333726,0.0017412313019460085,0.003343088257790862,0.005420422085092739,0.0036839551137131522,0.001958356920836589,0.003969055177846207,0.008244243348273077,0.006210993649709768,0.006548833129023376,0.0021339133020867695,0.0007836329256427031,0.002751273511237938
42,0.47671106194284524,0.001056906951676113,0.019439339660040342,0.03988746159470584,0.04196774687014785,0.19918796220686602,0.02356100857075526,0.00666381075913553,0.008909435119177009,0.11318581696300072,0.035916916352119375,0.0007979806369645483,0.008414060854454399,0.0,0.0012170105840310674,0.0016506426670470239,0.0018783565101612965,0.0013080413923771802,0.0014389300372659086,0.0031388076741806236,0.0016909530000221598,0.0016241068800754055,0.0016438158901558465,0.0017905661614568073,0.0018742902645241828,0.0014311722140325695,0.0015917501615483598,0.0020220480812335796
43,0.47310184403373007,0.002493714806202387,0.013363808629002931,0.01151206236764125,0.03979001145986012,0.050950147882913056,0.13643183951158938,0.03571026795148755,0.07913241186878035,0.056172302031306784,0.03131342870446893,0.012287084441999031,0.010279056346049422,0.0,0.0004736106840159994,0.001681367127224631,0.0038471186107749606,0.0033179492642453857,0.004955732475591789,0.003066673432662875,0.0020527286285813686,0.00260674028048626,0.004881462727540544,0.002301726265483796,0.003843302027972546,0.006736826531411778,0.0037157845208467748,0.0039809973881301
44,0.1903415362247552,0.0010966087459132938,0.07883673845904632,0.26428379462214474,0.09100498430723925,0.04298551872296105,0.04627219324833536,0.036116146646022466,0.04279251412673447,0.10829951041517452,0.05083227392420103,0.0014065509552171837,0.0067344342754065475,0.0,0.0004322999580911377,0.0016286347876158377,0.0012640841135384854,0.0014018602250380414,0.0020644261145532504,0.0016081174987027452,0.006057958718224284,0.006786169276602473,0.003014043455870225,0.0044776120227482214,0.002035941706795829,0.00117362532950091,0.0025525270890461972,0.0044998950305209715
45,0.3112229439103382,0.002470947459263924,0.08637521905144917,0.12853570018738025,0.03303408825852041,0.07277508726369392,0.028259860302275383,0.02250201314724579,0.009522856108511474,0.06870046021463411,0.13690097595344355,0.002282142984822951,0.011307821935947322,0.0,0.0473389052082916,0.0032109636685982872,0.0028874060143359607,0.002637540122436124,0.002702905906521138,0.0031273679324171945,0.003000452538249983,0.0031012234763957286,0.0017701828805769342,0.004615833577859819,0.003983101400495864,0.0019083162243558056,0.0024434684261288374,0.003382215845810041
46,0.39703839946162583,0.00826731665135218,0.03372419022188759,0.061192696670467825,0.02779094661083445,0.044006072914560546,0.014738252374511634,0.020352926827472424,0.016495668337933925,0.14284009348145005,0.11473236913429882,0.00633050005961815,0.011626860541734152,0.0,0.0013766659005955476,0.007951805133095857,0.0062396408067234,0.004675145742798927,0.009583000556057888,0.01097464234992866,0.00589103256219844,0.008657592904652492,0.007030903824676472,0.006292041335249352,0.00864709624510286,0.007659915808892462,0.00755513971882573,0.008329083823454271
47,0.23765358088581168,0.0031147120484636593,0.0197318923983,0.030793795447503894,0.08728070179263518,0.08685850614576465,0.02508698376890452,0.08095390799010334,0.013435512722944552,0.028029268334625598,0.24939751727462733,0.00385686745880382,0.09275016588074685,0.0,0.004346571922902677,0.0019494235778024795,0.0017875759440893462,0.0021243702909740096,0.0029806133149946263,0.0019739915607352035,0.003678657283691251,0.004739314185010539,0.004836191845696494,0.0015549363889643217,0.0027677640571099134,0.003623977049834879,0.002252001145356814,0.002441199283602474
48,0.14828720477015472,0.003271394860724556,0.01965842810146913,0.04831708210406813,0.04881936373783711,0.11582263896680653,0.028530459620887766,0.06667133802570346,0.025829588522537552,0.27587886646968895,0.07776655144452166,0.010814054269328965,0.0028262349738348114,0.0,0.014043939044276811,0.005616916425336872,0.0013153008890414203,0.013783421923025783,0.00916050319137384,0.011357381035320269,0.006783662419107339,0.011353366880828915,0.005208925119361961,0.0006028940178123859,0.01835479350390131,0.002126417480183847,0.0235564039079157,0.004242868294949989
49,0.2126355118934642,0.0007515759229173901,0.020973647039678342,0.016115255929367852,0.09734199087365082,0.14912884243108704,0.01061356551482248,0.13282218731846956,0.005492168780043815,0.11741072227191571,0.012063453712152443,0.12267509207615668,0.08379372354742126,0.0,0.0023401345380574343,0.0007429198299459636,0.0007356341604495623,0.0007748945197209837,0.001051999812954651,0.0011946214412340184,0.002982552825543933,0.0009830149591430705,0.00098419496586592,0.002377157617332078,0.001122803582749572,0.001170322469188987,0.0010380028056669087,0.000684009160999292
50,0.3742150406859955,0.0033054902280102096,0.041864597082585255,0.02991159250804708,0.03860478491306214,0.05177636935731639,0.06477373188384836,0.03833384029629933,0.0015438425979166415,0.08182454771382572,0.1147241000871422,0.00015462329135301178,0.08989704248808794,0.0,0.0022840382967973323,0.007940687518791257,0.006497946892566875,0.004404840861289401,0.00962013911587716,0.005230939348494887,0.007249089163572325,0.0003125833988328275,0.0017364482480907275,0.004474131733702087,0.006464654859699937,0.0022431301196160157,0.006630857735944442,0.0039809095732349425
51,0.27523021174151713,0.0046484222095192675,0.11113732661847076,0.07680906443113857,0.04815909478542645,0.0738312160149799,0.019563633094087547,0.013142289757994979,0.00904122233094379,0.11010475668342803,0.0942851346245273,0.0016307944942410937,0.0026176300281701265,0.0,0.0023528526982611,0.008827921415458417,0.023617321901903778,0.005161800707791688,0.0022274506831613263,0.01526015776590715,0.010169181379934627,0.005182557715748553,0.01581867268653215,0.009181945941327692,0.017203396833595435,0.006276139631542894,0.00468900267772893,0.03383080114666116
52,0.25240296892733516,0.0038514950237487316,0.11452400159639536,0.015338786625341001,0.1081904381505098,0.005287502753405148,0.062428234226873054,0.018520539596288674,0.07347710042985053,0.05416009799832537,0.09740496508241485,0.09381649370961549,0.07388565749423485,0.0,1.8620423708910386e-05,0.0011607871247145986,0.0016772099392211282,0.004164846627531302,0.0007308800523854523,0.001909555434398713,0.001572710232460089,0.0008765205578536554,0.0010404149560496435,0.0006753300174192909,0.0012324600733768986,0.006729643294041287,0.0019585594858285544,0.0029641801666723975
53,0.6256806515714173,0.006405018974860852,0.046655312146414316,0.0140549161202534,0.009232033664742326,0.02353988583626297,0.023830497058035246,0.015026981418147633,0.012593903683972552,0.058194308353869316,0.042754378453540264,0.002869959104889563,0.020224956234202257,0.0,0.0002069621861891734,0.004004693391697582,0.011749620327064354,0.012253956430853408,0.0023394757755316074,0.006331338068108872,0.011167643732010122,0.0014622393166803336,0.01681835043947237,0.010428357952161372,0.015503967192280534,0.0024259797737727403,0.001694795051170648,0.0025498177423991463
54,0.3457986842495011,0.005181124095691092,0.01140279646008703,0.010482445653151413,0.042114629688970825,0.028773788210897034,0.0970503308697175,0.02311733644750585,0.0214713041439713,0.04313406406289299,0.013177956594670257,0.11708567894743792,0.16853717857755846,0.0,0.00021546593474935048,0.004593762269174186,0.005182024194554631,0.004485708497118183,0.0056721908234441875,0.005423303177433446,0.008042134228223818,0.004184162580931025,0.0043438859203869425,0.007831619535887015,0.006819713329532757,0.005295267182561365,0.00518995087966177,0.005393493444288399
55,0.4998022167957567,0.008206068798525108,0.0007513340620051391,0.008465035095654579,0.010188686554549495,0.006425435668552798,0.09627975991045534,0.041710995725449035,0.040781587172286755,0.10587027998057906,0.03967005564314078,3.0620589228081234e-06,0.02053853916298682,0.0,0.00891033547391804,0.007760713060600711,0.008172748424871099,0.0063657778886266215,0.011716995484041433,0.01300140767458937,0.0025333918944293126,0.012037612256240306,0.007848779855168795,0.010397664426843407,0.011638843716220235,0.006783296579467956,0.005279472033007656,0.008859904603110475
56,0.23564716806648875,0.002312208655656732,0.017510999521578405,0.13312842408436532,0.09437866685034253,0.021634659158485153,0.026851581564580604,0.07389158085887891,0.013016039603983218,0.2431659327615756,0.039327286088548935,0.022371037075809196,0.006111587035938879,0.0,0.02130823266986534,0.0033464050094313457,0.004111281997454379,0.0029439818769652097,0.0048667451437408036,0.004245562579708052,0.003337992840662019,0.0028655251255067897,0.005167167804440156,0.004676023794622951,0.004458587337056144,0.004310308514343826,0.0026337870858433453,0.0023812268941272004
